step,policy_angle_bin,policy_speed_bin,policy_macro_bin,effective_macro_bin,targeted_stuck_macro_triggered,stuck_macro_triggered,targeted_stuck_macro_context,stuck_macro_context,reward,distance,angle_error,wrapper_angle_error,no_progress_time,stuck_time,time_since_collision,wrapper_recent_collision_norm,recovery_mode,macro_recovery_steps_left,success_flag,x,y,heading
25,2,1,0,0,0,0,0,0,0.1398297412520841,859.8494873046875,-0.007842329219306275,0.0010372663271871476,0.0,0.3,0.0,0.29999999999999993,0,0,0,-118.26146697998047,-56.16274642944336,0.742150670515016
26,2,1,0,0,0,0,0,1,0.11216230985378459,850.7381591796875,-0.00801076001884371,-0.00885117672534319,0.0,0.6,0.0,1.0,0,0,0,-116.04441833496094,-44.98040771484375,0.7343083412957099
27,2,1,0,1,0,1,0,1,-1.1072541010854295,841.6825561523438,0.8215636118853599,-0.001008847506037025,0.0,0.8999999999999999,0.0,1.0,1,0,0,-113.8273696899414,-33.79806900024414,-0.10344969966156814
28,2,1,0,0,0,0,0,1,-0.12378871612411046,832.6844482421875,-0.008361160616711216,0.836749193451241,0.0,1.2,0.0,1.0,0,0,0,-111.61032104492188,-22.6157283782959,0.7181139122237918
29,2,1,0,0,0,0,0,1,0.03063029587188079,823.7459106445312,-0.008543120269532856,-0.006778551219916107,0.0,1.5,0.0,1.0,0,0,0,-109.39327239990234,-11.433388710021973,0.7097527516070805
30,2,1,0,0,0,0,0,1,0.0021367772969153043,814.8687744140625,-0.008730011136739435,0.0015826093967952204,0.0,1.8,0.0,1.0,0,0,0,-107.17622375488281,-0.2510499954223633,0.7012096313375475
31,2,1,0,0,0,0,0,1,-0.027072022926976858,806.05517578125,-0.008921558229215143,-0.0093045500654223,0.0,2.1,0.0,1.0,0,0,0,-104.95917510986328,10.931289672851562,0.6924796202008081
32,2,1,0,0,0,0,0,1,-0.05696682438245687,797.30712890625,-0.009118101810495993,-0.0005745389286828662,0.0,2.4,0.0,1.0,0,0,0,-102.74212646484375,22.113628387451172,0.6835580619715929
33,2,1,0,0,0,0,0,1,-0.08757709932121488,788.6267700195312,-0.009319614492386163,-0.006188050165104819,0.0,2.6999999999999997,0.0,1.0,0,0,0,-100.52507781982422,33.29596710205078,0.6744399601610969
34,2,1,0,0,0,0,0,1,-2.4941948087782073,787.112060546875,-0.01434125071784531,0.002930051645391174,0.0,2.9999999999999996,0.0,1.0,0,0,0,-106.23582458496094,43.162445068359375,0.6651203456687105
35,2,1,0,7,0,1,0,1,-4.610800089724624,788.6267700195312,0.8377580409572782,-0.01677642496100784,0.3,3.2999999999999994,0.0,1.0,7,2,0,-100.52507781982422,33.29597091674805,-0.17263769528856754
36,2,1,0,7,0,1,0,1,-2.6798390002231685,787.112060546875,-0.01434125071784531,0.8209816159962702,0.0,3.599999999999999,0.0,1.0,7,1,0,-106.23582458496094,43.162445068359375,0.6651203456687105
37,2,1,0,0,0,0,0,1,-4.956827032827714,789.54833984375,-0.8662262391183168,-0.012694102840341337,0.3,3.899999999999999,0.0,1.0,7,0,0,-114.86843872070312,50.608116149902344,1.502878386625989
38,2,1,0,1,0,1,0,1,-2.4318660607234,787.112060546875,-0.014341250717845755,-0.8504521437976197,0.0,4.199999999999999,0.0,1.0,1,1,0,-106.23582458496094,43.162445068359375,0.6651203456687109
39,2,1,0,0,0,0,0,1,-4.610800089724624,788.6267700195312,0.8377580409572778,-0.011750322894968246,0.3,4.499999999999999,0.0,1.0,1,0,0,-100.52507781982422,33.29597091674805,-0.1726376952885671
40,2,1,0,0,0,0,0,1,-2.679839000223168,787.112060546875,-0.01434125071784531,0.8260077180623098,0.0,4.799999999999999,0.0,1.0,0,0,0,-106.23582458496094,43.162445068359375,0.6651203456687105
41,2,1,0,0,0,0,0,1,-2.290697764209702,784.833740234375,0.014211863515835255,-0.011750322894967802,0.0,5.099999999999999,0.0,1.0,0,0,0,-97.60321044921875,35.716773986816406,0.650779094950865
42,2,1,0,0,0,0,0,1,-2.495837564892321,783.3208618164062,-0.014410929378108173,0.013835224850465622,0.0,5.399999999999999,0.0,1.0,0,0,0,-103.31395721435547,45.583248138427734,0.6649909584667002
43,2,1,0,0,0,0,0,1,-3.3655052146228597,788.794189453125,0.0014679171714769845,-0.000376638665369633,0.3,5.699999999999998,0.0,1.0,0,0,0,-106.96735382080078,41.34745788574219,0.6505800290885921
44,2,1,0,0,0,0,0,1,-2.5309741574549705,787.4274291992188,-0.014360743023748124,3.578225936928803e-05,0.0,5.999999999999998,0.0,1.0,0,0,0,-112.6781005859375,51.213932037353516,0.652047946260069
45,2,1,0,0,0,0,0,1,-2.2503784024795475,785.0028076171875,0.014168262740920312,-0.0014321349121075857,0.0,6.299999999999998,0.0,1.0,0,0,0,-104.04548645019531,43.76826095581055,0.6376872032363208
46,2,1,0,0,0,0,0,1,-2.753176382693635,788.8856811523438,-0.0006293126940023486,0.01292860811164065,0.3,6.599999999999998,0.0,1.0,0,0,0,-107.43321990966797,41.80742645263672,0.6518554659772411
47,2,1,0,0,0,0,0,1,-2.5331901672305555,787.5281982421875,-0.014360411843723941,0.002151730449150513,0.0,6.899999999999998,0.0,1.0,0,0,0,-113.14396667480469,51.67390060424805,0.6512261532832389
48,2,1,0,0,0,0,0,1,-2.2478262219804432,785.0943603515625,0.014163954537841694,0.0027810431431527505,0.0,7.1999999999999975,0.0,1.0,0,0,0,-104.5113525390625,44.22822952270508,0.6368657414395149
49,2,1,0,0,0,0,0,1,-2.740110823390244,788.7987060546875,0.0009913510596029074,0.014405899814910137,0.3,7.499999999999997,0.0,1.0,0,0,0,-106.98379516601562,41.36164093017578,0.6510296959773565
50,2,1,0,2,0,1,0,1,-5.003705317263937,790.3272705078125,0.8530574420110664,0.00024194527706855595,0.6,7.799999999999997,0.0,1.0,2,3,0,-101.2730484008789,31.495166778564453,-0.18672834497992152
51,2,1,0,0,0,0,0,1,-8.098242482960606,799.016357421875,1.700102073451468,0.8514386878639852,0.8999999999999999,8.099999999999998,0.0,1.0,2,2,0,-103.49009704589844,20.312828063964844,-1.0244863859371995
52,2,1,0,0,0,0,0,1,-15.629045533053446,823.8890991210938,2.5585337895849354,1.6891967288212633,1.2,7.1999999999999975,0.3,1.0,2,1,0,-112.11028289794922,-8.422035217285156,-1.8622444268944776
53,2,1,0,0,0,0,0,1,-16.10940154610007,852.9547729492188,-2.895755326134448,2.557873427558235,1.5,6.299999999999997,0.6,0.9,2,0,0,-139.23248291015625,-21.243364334106445,-2.7000024678517556
54,2,1,0,0,0,0,0,1,-13.966513220230373,867.4046020507812,-2.088563756551072,-2.887553838664074,1.8,5.399999999999997,0.8999999999999999,0.8,0,0,0,-166.90887451171875,-9.666788101196289,2.7454247983705526
55,2,1,0,0,0,0,0,1,-5.781502699669757,858.4403076171875,-1.283984977676027,-2.0497957977067953,1.2000000000000002,4.4999999999999964,1.2,0.7,0,0,0,-176.82492065429688,18.647024154663086,1.9076667574132742
56,2,1,0,0,0,0,0,1,2.022162651716145,831.4786987304688,-0.4617985584124076,-1.2859593775953115,0.6000000000000002,3.5999999999999965,1.5,0.6000000000000001,0,0,0,-162.41879272460938,44.96172332763672,1.0699087164559966
57,2,1,0,0,0,0,0,1,5.694514510689742,801.4786987304688,4.8993308299216665e-09,-0.44820133663803396,2.220446049250313e-16,2.6999999999999966,1.8,0.5,0,0,0,-137.7969207763672,62.10124969482422,0.6081101580435888
58,2,1,0,0,0,0,0,0,-2.154589368259156,798.7238159179688,0.013826067471381709,0.013597221774373837,0.0,2.9999999999999964,0.0,0.4,0,0,0,-129.164306640625,54.65557861328125,0.6081101629429195
59,2,1,0,0,0,0,0,1,-2.2009531891108383,796.1226806640625,0.01391908986956969,0.017477419645276267,0.0,3.2999999999999963,0.0,1.0,0,0,0,-120.53169250488281,47.20990753173828,0.6219362304143012
60,2,1,0,0,0,0,0,1,-2.2442414259385686,793.6767578125,0.014007608090607304,0.003651352173894562,0.0,3.599999999999996,0.0,1.0,0,0,0,-111.89907836914062,39.76423645019531,0.6358553202838708
61,2,1,0,0,0,0,0,1,-2.2875334576758224,791.3875732421875,0.014091347914779728,0.014094826391239046,0.0,3.899999999999996,0.0,1.0,0,0,0,-103.26646423339844,32.318565368652344,0.6498629283744783
62,2,1,0,0,0,0,0,1,-2.4985850473130142,789.8857421875,-0.014293234064780669,8.72183006315197e-05,0.0,4.199999999999996,0.0,1.0,0,0,0,-108.97721099853516,42.18504333496094,0.6639542762892581
63,2,1,0,0,0,0,0,1,-2.2871388121238754,787.5946655273438,0.014158684711881198,-0.01633300229481227,0.0,4.499999999999996,0.0,1.0,0,0,0,-100.3446044921875,34.73937225341797,0.6496610422244773
64,2,1,0,1,0,1,0,1,-3.5470697287030712,790.1640014648438,0.8514614145645673,-0.002039768230031491,0.3,4.799999999999995,0.0,1.0,1,1,0,-102.58998107910156,33.43973922729492,-0.18809699873280072
65,2,1,0,0,0,0,0,1,-7.9070078608134065,798.8313598632812,1.6985402776107632,0.855500160258527,0.6,5.099999999999995,0.0,1.0,1,0,0,-104.8070297241211,22.257400512695312,-1.0258550396900787
66,2,1,0,0,0,0,0,1,-1.318108938044154,790.1640014648438,0.8514614145645673,1.693258201215805,0.0,5.399999999999995,0.0,1.0,0,0,0,-102.58998107910156,33.43973922729492,-0.18809699873280072
67,2,1,0,0,0,0,0,1,-2.669673757036053,788.6689453125,-0.0006130947609308546,0.8531885133202031,0.0,5.699999999999995,0.0,1.0,0,0,0,-108.30072784423828,43.30621337890625,0.6496610422244773
68,2,1,0,0,0,0,0,1,-2.2822492923792828,786.3711547851562,0.01417886459305606,0.015430472362925052,0.0,5.999999999999995,0.0,1.0,0,0,0,-99.6681137084961,35.86054229736328,0.6490479474635462
69,2,1,0,0,0,0,0,1,-2.5009757017300243,784.8780517578125,-0.01438589721707939,0.01604356712385613,0.0,6.2999999999999945,0.0,1.0,0,0,0,-105.37886047363281,45.727020263671875,0.6632268120566023
70,2,1,0,0,0,0,0,1,-2.937441245212656,789.1366577148438,0.0011514305316484563,-0.01429232852846507,0.3,6.599999999999994,0.0,1.0,0,0,0,-108.22251892089844,42.43004608154297,0.6488409148395231
71,2,1,0,0,0,0,0,1,-2.2852313263560453,786.8493041992188,0.01417309454780058,9.35686886140985e-05,0.0,6.899999999999994,0.0,1.0,0,0,0,-99.58990478515625,34.984375,0.6499923453711718
72,2,1,0,0,0,0,0,1,-2.498173741423364,785.3455200195312,-0.014375445135286324,-0.0010578618430345799,0.0,7.199999999999994,0.0,1.0,0,0,0,-105.30065155029297,44.850852966308594,0.6641654399189725
73,2,1,0,0,0,0,0,1,-2.7252846707899945,789.0057983398438,0.0009852933543538223,-0.011407318428493962,0.3,7.499999999999994,0.0,1.0,0,0,0,-107.74433898925781,42.01761245727539,0.6497899947836863
74,2,1,0,0,0,0,0,1,-2.2875928895535886,786.7271728515625,0.01417764490018203,0.002968126706792251,0.0,7.799999999999994,0.0,1.0,0,0,0,-99.11172485351562,34.57194137573242,0.65077528813804
75,2,1,0,0,0,0,0,1,-2.4958742775498437,785.214599609375,-0.014376249051566535,0.00198283335243854,0.0,8.099999999999994,0.0,1.0,0,0,0,-104.82247161865234,44.43841552734375,0.6649529330382222
76,2,1,0,0,0,0,0,1,-2.7250589245651433,788.87548828125,0.000981759255588632,-0.01674556657170001,0.3,8.399999999999995,0.0,1.0,0,0,0,-107.26615905761719,41.60517883300781,0.6505766839866558
77,2,1,0,0,0,0,0,1,-2.5322890165369722,787.5142211914062,-0.014360089947653032,-0.0023693175201335848,0.0,8.699999999999996,0.0,1.0,0,0,0,-112.9769058227539,51.47165298461914,0.6515584432422443
78,2,1,0,0,0,0,0,1,-2.2488706119913715,785.0841674804688,0.014165234762296586,-0.003351076775722106,0.0,8.999999999999996,0.0,1.0,0,0,0,-104.34429931640625,44.02598190307617,0.6371983532945915
79,2,1,0,0,0,0,0,1,-2.7094648109914816,788.8386840820312,-0.0006061650026643051,0.013911103721399698,0.3,9.299999999999997,0.0,1.0,0,0,0,-107.61994171142578,42.13002395629883,0.651363588056888
80,2,1,0,0,0,0,0,1,-2.287475025583132,786.5599365234375,0.014180606343734081,-0.00025413104089677674,0.0,9.599999999999998,0.0,1.0,0,0,0,-98.9873275756836,34.68435287475586,0.6507574230542237
81,2,1,0,0,0,0,0,1,-2.495911503898459,785.0474853515625,-0.014379339037108418,0.0003520339617675283,0.0,9.899999999999999,0.0,1.0,0,0,0,-104.69807434082031,44.55082702636719,0.6649380293979577
82,2,1,0,0,0,0,0,1,-2.782590374010408,788.8711547851562,0.0010255155493350543,-0.013585087408058971,0.3,10.2,0.0,1.0,0,0,0,-107.25042724609375,41.591609954833984,0.6505586903608491
83,2,1,0,6,0,1,0,1,-5.002022384091046,790.394775390625,0.853091260586022,0.0007942516290495583,0.6,10.5,0.0,1.0,6,3,0,-101.53968048095703,31.725135803222656,-0.1871993505964289
84,2,1,0,0,0,0,0,1,-8.097778198442606,799.0806884765625,1.7001398790758557,0.8385522925863276,0.8999999999999999,10.8,0.0,1.0,6,2,0,-103.75672912597656,20.542797088623047,-1.024957391553707
85,2,1,0,0,0,0,0,1,-1.311629174415328,790.394775390625,0.853091260586022,1.7004778116281698,0.29999999999999993,11.100000000000001,0.0,1.0,6,0,0,-101.53968048095703,31.725135803222656,-0.1871993505964289
86,2,1,0,0,0,0,0,1,-2.662665021170657,788.8711547851562,0.0010255155493350543,0.8627197706708918,0.0,11.400000000000002,0.0,1.0,0,0,0,-107.25042724609375,41.591609954833984,0.6505586903608491
87,2,1,0,0,0,0,0,1,-2.5322200688612675,787.5095825195312,-0.014360095402740749,0.024961729713613767,0.0,11.700000000000003,0.0,1.0,0,0,0,-112.96117401123047,51.45808410644531,0.6515842059101842
88,2,1,0,0,0,0,0,1,-2.248954494126998,785.079833984375,0.014165363562386735,-0.01602101115844468,0.0,12.000000000000004,0.0,1.0,0,0,0,-104.32856750488281,44.012413024902344,0.6372241105074434
89,2,1,0,0,0,0,0,1,-2.7117933847980873,788.8411865234375,-0.0006073601731502176,-0.001660915755703929,0.3,12.300000000000004,0.0,1.0,0,0,0,-107.61011505126953,42.113040924072266,0.65138947406983
90,2,1,0,0,0,0,0,1,-2.287543443344244,786.5626831054688,0.014180630684845874,-0.0013067666647397225,0.0,12.600000000000005,0.0,1.0,0,0,0,-98.97750091552734,34.6673698425293,0.6507821138966796
91,2,1,0,0,0,0,0,1,-2.4958467132676696,785.0499877929688,-0.014379243512840256,-0.0006994064915892828,0.0,12.900000000000006,0.0,1.0,0,0,0,-104.68824768066406,44.533843994140625,0.6649627445815254
92,2,1,0,0,0,0,0,1,-2.7803561444645193,788.8673706054688,0.0010237082796744623,-0.01246676431876903,0.3,13.200000000000006,0.0,1.0,0,0,0,-107.23638153076172,41.579498291015625,0.6505835010686853
93,2,1,0,0,0,0,0,1,-2.532142367818793,787.5054931640625,-0.014360158703691674,0.001912479194071004,0.0,13.500000000000007,0.0,1.0,0,0,0,-112.94712829589844,51.44597625732422,0.6516072093483598
94,2,1,0,0,0,0,0,1,-2.249023591026662,785.0759887695312,0.014165537006185946,0.0008887709143965417,0.0,13.800000000000008,0.0,1.0,0,0,0,-104.31451416015625,44.00030517578125,0.6372470506446679
95,2,1,0,0,0,0,0,1,-2.7138506185685105,788.8433837890625,-0.0006084266648404002,0.01640144502946539,0.3,14.100000000000009,0.0,1.0,0,0,0,-107.6013412475586,42.097877502441406,0.6514125876508539
96,2,1,0,1,0,1,0,1,-4.997139013897472,790.3582153320312,0.8514593526126736,0.0022359080232794426,0.6,14.40000000000001,0.0,1.0,1,1,0,-101.89059448242188,32.23139953613281,-0.18634545330642416
97,2,1,0,0,0,0,0,1,-8.095044822381675,799.0383911132812,1.6985168537499715,0.8399939489805575,0.8999999999999999,14.70000000000001,0.0,1.0,1,0,0,-104.1076431274414,21.049060821533203,-1.0241034942637022
98,2,1,0,0,0,0,0,1,-1.3123712069500957,790.3582153320312,0.8514593526126736,1.6986611205111082,0.29999999999999993,15.00000000000001,0.0,1.0,0,0,0,-101.89059448242188,32.23139953613281,-0.18634545330642416
99,2,1,0,0,0,0,0,1,-2.6644999574021586,788.8433837890625,-0.0006084266648404002,0.8609030795538302,0.0,15.300000000000011,0.0,1.0,0,0,0,-107.6013412475586,42.097877502441406,0.6514125876508539
100,2,1,0,0,0,0,0,1,-2.287624953513618,786.565185546875,0.014180574321273287,0.02314503859655215,0.0,15.600000000000012,0.0,1.0,0,0,0,-98.9687271118164,34.65220642089844,0.6508041609860133
101,2,1,0,0,0,0,0,1,-2.495753689797146,785.0521240234375,-0.01437908012343081,0.011464358415536946,0.0,15.900000000000013,0.0,1.0,0,0,0,-104.67947387695312,44.518680572509766,0.6649847353072866
102,2,1,0,0,0,0,0,1,-2.778379095251143,788.8639526367188,0.0010220620971344019,-0.002716215905736341,0.3,16.200000000000014,0.0,1.0,0,0,0,-107.2238540649414,41.568695068359375,0.6506056551838557
103,2,1,0,1,0,1,0,1,-5.002189387155622,790.3880615234375,0.8530878493289498,0.01166286421769458,0.6,16.500000000000014,0.0,1.0,1,1,0,-101.51310729980469,31.702219009399414,-0.1871523857734223
104,2,1,0,0,0,0,0,1,-8.097822157398078,799.0742797851562,1.7001360706465427,0.8583012819907685,0.8999999999999999,16.800000000000015,0.0,1.0,1,0,0,-103.73015594482422,20.519878387451172,-1.0249104267307003
105,2,1,0,0,0,0,0,1,-1.311485500169741,790.3880615234375,0.8530878493289498,1.6960593229480465,0.29999999999999993,17.100000000000016,0.0,1.0,0,0,0,-101.51310729980469,31.70221710205078,-0.1871523857734223
106,2,1,0,0,0,0,0,1,-2.662533164581834,788.8639526367188,0.0010220620971344019,0.8583012819907685,0.0,17.400000000000016,0.0,1.0,0,0,0,-107.2238540649414,41.56869125366211,0.6506056551838557
107,2,1,0,6,0,1,0,1,-4.631189387155622,790.3880615234375,0.8530878493289498,0.0018775696849187007,0.3,17.700000000000017,0.0,1.0,6,3,0,-101.51310729980469,31.70221519470215,-0.1871523857734223
108,2,1,0,0,0,0,0,1,-7.911822157398078,799.0742797851562,1.7001360706465427,0.8396356106421968,0.6,18.000000000000018,0.0,1.0,6,2,0,-103.73015594482422,20.519874572753906,-1.0249104267307003
109,2,1,0,0,0,0,0,1,-1.311485500169741,790.3880615234375,0.8530878493289498,1.7000984913058956,0.0,18.30000000000002,0.0,1.0,6,0,0,-101.51310729980469,31.702213287353516,-0.1871523857734223
110,2,1,0,7,0,1,0,1,-7.540821811954424,799.0742797851562,1.7001360706465427,0.8623404503486176,0.3,18.60000000000002,0.0,1.0,7,2,0,-103.73015594482422,20.519874572753906,-1.0249104267307003
111,2,1,0,0,0,0,0,1,-1.311485500169741,790.3880615234375,0.8530878493289498,1.6996723180957516,0.0,18.90000000000002,0.0,1.0,7,0,0,-101.51310729980469,31.702213287353516,-0.1871523857734223
112,2,1,0,2,0,1,0,1,-7.540821811954424,799.0742797851562,1.7001360706465427,0.8619142771384736,0.3,19.20000000000002,0.0,1.0,2,3,0,-103.73015594482422,20.519874572753906,-1.0249104267307003
113,2,1,0,0,0,0,0,1,-15.16111835890691,823.9475708007812,2.5585652219330663,1.697811937923022,0.6,18.300000000000022,0.3,1.0,2,2,0,-112.3625259399414,-8.211332321166992,-1.8626684676879783
114,2,1,0,0,0,0,0,1,-15.10744938948404,853.0130004882812,-2.895724277155623,2.5355699788803,0.8999999999999999,17.400000000000023,0.6,0.9,2,1,0,-139.4901580810547,-21.021160125732422,-2.7004265086452564
115,2,1,0,0,0,0,0,1,-12.9342748564944,867.4619750976562,-2.088531204886987,-2.8941729211158123,1.2,16.500000000000025,0.8999999999999999,0.8,2,0,0,-167.16165161132812,-9.432849884033203,2.745000757577052
116,2,1,0,0,0,0,0,1,-5.313213401140757,858.4967041015625,-1.2839498559844529,-2.056414880158534,0.6,15.600000000000025,1.2,0.7,0,0,0,-177.06570434570312,18.885164260864258,1.9072427166197734
117,2,1,0,0,0,0,0,1,2.0534601009076985,831.53466796875,-0.461761287368988,-1.2186568392012553,0.0,14.700000000000024,1.5,0.6000000000000001,0,0,0,-162.64842224121094,45.193756103515625,1.0694846756624958
118,2,1,0,0,0,0,0,0,5.694534459675341,801.5346069335938,2.0286429647242702e-08,-0.463133002059438,0.0,13.800000000000024,1.8,0.5,0,0,0,-138.01991271972656,62.32375717163086,0.6077233882935076
119,2,1,0,0,0,0,0,0,-2.1533950691105184,798.7755126953125,0.013823757091981359,-0.0013717146904497213,0.0,14.100000000000025,0.0,0.4,0,0,0,-129.38729858398438,54.87808609008789,0.607723408579937
120,2,1,0,7,0,1,0,1,-3.433922282678974,796.1700439453125,0.865498749934608,-0.0013717349768791465,0.0,14.400000000000025,0.0,1.0,7,2,0,-120.75468444824219,47.43241500854492,-0.230034632377341
121,2,1,0,0,0,0,0,1,-2.4585696078460333,793.7197265625,0.0417462825730629,0.8680293986126926,0.0,14.700000000000026,0.0,1.0,7,1,0,-112.1220703125,39.98674392700195,0.607723408579937
122,2,1,0,0,0,0,0,1,-4.898880876859649,796.1700439453125,-0.8100173319799484,0.030271357655414555,0.3,15.000000000000027,0.0,1.0,7,0,0,-120.75468444824219,47.43241500854492,1.4454814495372155
123,2,1,0,0,0,0,0,1,-2.4214212008002405,793.7197265625,0.014005573595733067,-0.8074866833018639,0.0,15.300000000000027,0.0,1.0,0,0,0,-112.1220703125,39.98674392700195,0.6354641175572668
124,2,1,0,0,0,0,0,1,-2.2863255703402414,791.4261474609375,0.014089561285422936,0.01664210793330323,0.0,15.600000000000028,0.0,1.0,0,0,0,-103.48945617675781,32.541072845458984,0.649469691153
125,2,1,0,0,0,0,0,1,-2.4997486672501483,789.9287719726562,-0.014293215393270664,0.002636534337570051,0.0,15.900000000000029,0.0,1.0,0,0,0,-109.20020294189453,42.40754699707031,0.6635592524384228
126,2,1,0,0,0,0,0,1,-2.2859157379068975,787.6332397460938,0.01415672263549772,-0.015310937580939932,0.0,16.200000000000028,0.0,1.0,0,0,0,-100.56759643554688,34.961875915527344,0.6492660370451522
127,2,1,0,6,0,1,0,1,-3.51953383076598,790.1220092773438,0.8514749631248717,-0.0010177221876692677,0.3,16.50000000000003,0.0,1.0,6,3,0,-102.74240112304688,33.703086853027344,-0.18849200391212584
